"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","i","lon","lat"
"Dispatch Work Crew","605  WINSTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-30T10:41:55.000","2015-07-02T10:41:55.000","WINSTON-GOVANS","Abated - Close SR","15-00511269","MD","CLOSED","2015-06-30T15:27:49.000","2015-06-30T15:27:00.000","21212",5,-76.607453,39.3498469
"Dispatch Work Crew","GELSTON DR & N GRANTLEY ST, BALTIMORE, M",NA,"POTHOLES","TRM-Potholes","2015-07-02T21:19:55.000","2015-07-04T21:19:55.000","GWYNNS FALLS/LEAKIN PARK","Abated - Close SR","15-00521960","MD","CLOSED","2015-07-06T17:47:37.000","2015-07-06T17:47:00.000",NA,5,-76.68078,39.2956243
"Dispatch Work Crew","1049  CHURCH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-13T22:05:04.000","2015-05-15T22:05:04.000","CURTIS BAY","Abated - Close SR","15-00376662","MD","CLOSED","2015-05-14T18:13:59.000","2015-05-14T18:13:00.000","21225",5,-76.5956636,39.2220298
"Dispatch Work Crew","6400  CARDIFF AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-16T13:32:46.000","2015-07-18T13:32:46.000","O'DONNELL HEIGHTS","Abated - Close SR","15-00560514","MD","CLOSED","2015-07-16T16:59:09.000","2015-07-16T16:58:00.000","21224",5,-76.5393504,39.2764266
"Dispatch Work Crew","600  COKESBURY AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-05T16:41:01.000","2015-06-07T16:41:01.000","EAST BALTIMORE MIDWAY","Abated - Close SR","15-00441435","MD","CLOSED","2015-06-09T13:47:22.000","2015-06-09T13:47:00.000","21218",5,-76.6084857,39.3167477
"Dispatch Work Crew","S WOLFE ST & THAMES ST, BALTIMORE, MD, 2",NA,"POTHOLES","TRM-Potholes","2015-07-15T13:23:51.000","2015-07-17T13:23:51.000","FELLS POINT","Abated - Close SR","15-00556701","MD","CLOSED","2015-07-16T16:54:34.000","2015-07-16T16:54:00.000",NA,5,-76.5901235,39.2862759
"Dispatch Work Crew","PHELPS LN &N MOUNT OLIVET LN","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-28T21:20:33.000","2015-05-30T21:20:33.000","CARROLL-SOUTH HILTON","Abated - Close SR","15-00418135","MD","CLOSED","2015-05-29T17:32:17.000","2015-05-29T17:32:00.000","21229",5,-90.9853591,39.1196346
"Dispatch Work Crew","228 W LEXINGTON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-06T14:08:36.000","2015-07-08T14:08:36.000","DOWNTOWN","Abated - Close SR","15-00527779","MD","CLOSED","2015-07-06T18:11:00.000","2015-07-06T18:10:00.000","21201",5,-76.619162,39.291933
"Dispatch Work Crew","3236  SEQUOIA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-12T18:03:48.000","2015-05-14T18:03:48.000","EAST ARLINGTON","Abated - Close SR","15-00371626","MD","CLOSED","2015-05-13T14:42:25.000","2015-05-13T14:41:00.000","21215",5,-76.668479,39.3289929
"Dispatch Work Crew","2200  PRESSTMAN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-09T15:17:38.000","2015-06-11T15:17:38.000","COPPIN HEIGHTS/ASH-CO-EAST","Abated - Close SR","15-00448479","MD","CLOSED","2015-06-10T16:57:20.000","2015-06-10T16:57:00.000","21216",5,-76.652598,39.30529
"Dispatch Work Crew","3615  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-21T16:28:42.000","2015-06-23T16:28:42.000","MAYFIELD","Abated - Close SR","15-00483384","MD","CLOSED","2015-06-23T15:34:22.000","2015-06-23T15:33:00.000","21218",5,-76.5798302,39.3308087
"Dispatch Work Crew","5401  MORELLO RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-23T17:53:54.000","2015-06-25T17:53:54.000","HARFORD-ECHODALE/PERRING PARKWAY","Abated - Close SR","15-00490016","MD","CLOSED","2015-06-25T17:03:26.000","2015-06-25T17:03:00.000","21214",5,-76.564998,39.354024
"Dispatch Work Crew","108  ELMWOOD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-26T12:04:45.000","2015-05-28T12:04:45.000","ROLAND PARK","Abated - Close SR","15-00407124","MD","CLOSED","2015-05-27T16:08:42.000","2015-05-27T16:00:00.000","21210",5,-76.643355,39.355543
"Dispatch Work Crew","6900  PARK HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-23T18:44:40.000","2015-07-25T18:44:40.000","FALLSTAFF","Closed","15-00583132","MD","CLOSED","2015-07-24T01:17:34.000","2015-07-24T01:17:00.000",NA,5,-76.7043095,39.3645245
"Dispatch Work Crew","MACTAVISH AVE & HAVERHILL RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-12T15:14:01.000","2015-05-14T15:14:01.000","VIOLETVILLE","Abated - Close SR","15-00370871","MD","CLOSED","2015-05-13T18:20:52.000","2015-05-13T18:20:00.000","21229",5,-77.4720161,37.5696251
"Dispatch Work Crew","EASTERN AVE &S CAROLINE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-20T14:49:16.000","2015-05-22T14:49:16.000","FELLS POINT","Abated - Close SR","15-00395514","MD","CLOSED","2015-05-21T14:37:13.000","2015-05-21T14:36:00.000","21231",5,-71.130511,41.68958
"Dispatch Work Crew","3000  ROCKWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-29T19:05:58.000","2015-05-31T19:05:58.000","GLEN","Abated - Close SR","15-00421540","MD","CLOSED","2015-06-01T15:38:24.000","2015-06-01T15:38:00.000","21215",5,-76.679993,39.359201
"Dispatch Work Crew","800  VINE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-27T16:08:10.000","2015-05-29T16:08:10.000","POPPLETON","Abated - Close SR","15-00412759","MD","CLOSED","2015-05-28T18:14:13.000","2015-05-28T18:13:00.000","21201",5,-76.6298098,39.2906051
"Dispatch Work Crew","4106  LIBERTY HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-11T22:50:26.000","2015-05-13T22:50:26.000","DORCHESTER","Abated - Close SR","15-00369205","MD","CLOSED","2015-05-12T14:43:33.000","2015-05-12T14:43:00.000","21207",5,-76.6881499,39.329295
"Dispatch Work Crew","1 N CARLTON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-29T12:52:17.000","2015-05-31T12:52:17.000","POPPLETON","Abated - Close SR","15-00419616","MD","CLOSED","2015-06-09T18:11:32.000","2015-06-09T18:11:00.000","21223",5,-76.6357124,39.2886741
"Dispatch Work Crew","6300  EASTERN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-24T19:05:11.000","2015-06-26T19:05:11.000","JOSEPH LEE","Abated - Close SR","15-00494765","MD","CLOSED","2015-06-25T14:19:54.000","2015-06-25T14:19:00.000","21224",5,-76.5407488,39.2879064
"Dispatch Work Crew","801 S DALLAS ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-03T13:40:27.000","2015-06-05T13:40:27.000","FELLS POINT","Abated - Close SR","15-00432834","MD","CLOSED","2015-06-03T18:27:50.000","2015-06-03T18:27:00.000","21231",5,-76.59565,39.282317
"Dispatch Work Crew","201  CHESAPEAKE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-28T12:38:04.000","2015-07-30T12:38:04.000","BROOKLYN","Abated - Close SR","15-00595645","MD","CLOSED","2015-07-29T00:13:30.000","2015-07-29T00:13:00.000","21225",5,-76.605204,39.240143
"Dispatch Work Crew","2605  LATONA RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-29T14:32:49.000","2015-07-31T14:32:49.000","LAURAVILLE","Abated - Close SR","15-00599913","MD","CLOSED","2015-07-30T18:33:09.000","2015-07-30T18:33:00.000","21214",5,-76.567278,39.352531
"Dispatch Work Crew","6000  OLD HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-15T20:01:30.000","2015-07-17T20:01:30.000","HARFORD-ECHODALE/PERRING PARKWAY","Abated - Close SR","15-00558373","MD","CLOSED","2015-07-16T18:29:18.000","2015-07-16T18:29:00.000","21214",5,-76.5578233,39.3564948
"Dispatch Work Crew","6001  HILLEN RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-20T14:48:50.000","2015-05-22T14:48:50.000","MT PLEASANT PARK","Abated - Close SR","15-00395512","MD","CLOSED","2015-05-20T16:56:12.000","2015-05-20T16:56:00.000","21239",5,-76.5762696,39.3630536
"Dispatch Work Crew","903 S CURLEY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-16T21:21:41.000","2015-05-18T21:21:41.000","CANTON","Abated - Close SR","15-00385475","MD","CLOSED","2015-05-18T17:19:09.000","2015-05-18T17:18:00.000","21224",5,-76.5744859,39.281911
"Dispatch Work Crew","6015  OLD HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-19T22:47:34.000","2015-06-21T22:47:34.000","WESTFIELD","Abated - Close SR","15-00481022","MD","CLOSED","2015-06-23T15:44:31.000","2015-06-23T15:44:00.000","21214",5,-76.5577859,39.357696
"Dispatch Work Crew","5826  GREENSPRING AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-04T13:03:15.000","2015-06-06T13:03:15.000","MOUNT WASHINGTON","Abated - Close SR","15-00436130","MD","CLOSED","2015-06-05T17:21:48.000","2015-06-05T17:21:00.000","21209",5,-76.672589,39.363905
"Dispatch Work Crew","1057  UPNOR RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-30T15:45:05.000","2015-07-02T15:45:05.000","CAMERON VILLAGE","Abated - Close SR","15-00513018","MD","CLOSED","2015-07-01T18:35:28.000","2015-07-01T18:35:00.000","21212",5,-76.597893,39.357024
"Dispatch Work Crew","600 S CLINTON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-04T18:05:40.000","2015-07-06T18:05:40.000","CANTON","Abated - Close SR","15-00524698","MD","CLOSED","2015-07-06T14:47:07.000","2015-07-06T14:46:00.000","21224",5,-76.5701394,39.2853752
"Dispatch Work Crew","KENWAY RD & GERNAND RD, BALTIMORE, MD, 2","   Baltimore ","POTHOLES","TRM-Potholes","2015-07-23T16:40:29.000","2015-07-25T16:40:29.000","MOUNT WASHINGTON","Abated - Close SR","15-00582457","MD","CLOSED","2015-07-27T19:00:28.000","2015-07-27T18:57:00.000","21209",5,-86.8251205,36.1082206
"Dispatch Work Crew","S HANOVER ST & I 95 N, BALTIMORE, MD, 21",NA,"POTHOLES","TRM-Potholes","2015-06-20T22:24:00.000","2015-06-22T22:24:00.000","SPRING GARDEN INDUSTRIAL AREA","Abated - Close SR","15-00482791","MD","CLOSED","2015-06-23T17:14:00.000","2015-06-23T17:13:00.000",NA,5,-73.1663411,44.4727628
NA,"1109  HARRITON RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-16T15:56:06.000","2015-05-18T15:56:06.000","NORTH ROLAND PARK/POPLAR HILL",NA,"15-00385070","MD","DUPCLOSD","2015-05-18T14:42:02.000",NA,"21210",5,-76.6469709,39.369319
"Dispatch Work Crew","S HANOVER ST & I 95 S, BALTIMORE, MD, 21","   Baltimore","POTHOLES","TRM-Potholes","2015-07-15T11:45:53.000","2015-07-17T11:45:53.000","PORT COVINGTON","Abated - Close SR","15-00556190","MD","CLOSED","2015-07-15T17:42:36.000","2015-07-15T17:42:00.000","21230",5,-73.1663411,44.4727628
"Dispatch Work Crew","3400 W SARATOGA ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-02T12:27:47.000","2015-07-04T12:27:47.000","ALLENDALE","Abated - Close SR","15-00519016","MD","CLOSED","2015-07-02T18:17:32.000","2015-07-02T18:17:00.000","21229",5,-76.6740546,39.2903556
"Dispatch Work Crew","1500  KENHILL AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-02T13:16:51.000","2015-07-04T13:16:51.000","BEREA","Abated - Close SR","15-00519292","MD","CLOSED","2015-07-02T19:05:27.000","2015-07-02T19:05:00.000","21213",5,-76.577937,39.308254
"Dispatch Work Crew","1601 S HAVEN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-08T11:25:48.000","2015-07-10T11:25:48.000","CANTON INDUSTRIAL AREA","Abated - Close SR","15-00534123","MD","CLOSED","2015-07-08T17:48:51.000","2015-07-08T17:48:00.000","21224",5,-76.5615527,39.2734671
"Dispatch Work Crew","207  PADDINGTON RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-20T10:17:45.000","2015-07-22T10:17:45.000","HOMELAND","Abated - Close SR","15-00568978","MD","CLOSED","2015-07-20T15:46:28.000","2015-07-20T15:46:00.000","21212",5,-76.619971,39.354289
"Dispatch Work Crew","31  LIGHT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-01T17:36:38.000","2015-07-03T17:36:38.000","DOWNTOWN","Abated - Close SR","15-00517275","MD","CLOSED","2015-07-02T18:30:25.000","2015-07-02T18:29:00.000","21202",5,-76.61327,39.287996
"Generate Work Order","N FREMONT AVE & VINE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-11T19:39:14.000","2015-05-13T19:39:14.000","POPPLETON","Abated - Close SR","15-00368719","MD","CLOSED","2015-05-12T16:51:08.000","2015-05-12T16:50:00.000","21201",5,-76.6337889,39.297903
"Dispatch Work Crew","3316 W FRANKLIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-02T12:17:31.000","2015-07-04T12:17:31.000","ALLENDALE","Abated - Close SR","15-00518948","MD","CLOSED","2015-07-02T18:36:43.000","2015-07-02T18:36:00.000","21229",5,-76.67363,39.292978
"Dispatch Work Crew","700  CHERRY HILL RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-28T19:17:08.000","2015-06-30T19:17:08.000","CHERRY HILL","Abated - Close SR","15-00505503","MD","CLOSED","2015-06-29T18:49:21.000","2015-06-29T18:48:00.000","21225",5,-76.624048,39.249833
"Dispatch Work Crew","715  COOKS LN","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-21T16:20:43.000","2015-06-23T16:20:43.000","HUNTING RIDGE","Abated - Close SR","15-00483376","MD","CLOSED","2015-06-22T19:10:25.000","2015-06-22T19:09:00.000","21229",5,-76.7042419,39.294565
"Dispatch Work Crew","1700  PRESBURY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-01T13:11:45.000","2015-06-03T13:11:45.000","SANDTOWN-WINCHESTER","Abated - Close SR","15-00425661","MD","CLOSED","2015-06-02T17:01:23.000","2015-06-02T17:01:00.000","21217",5,-76.6449058,39.3079868
"Dispatch Work Crew","6100  MARLORA RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-08T21:37:12.000","2015-06-10T21:37:12.000","GLEN OAKS","Abated - Close SR","15-00446399","MD","CLOSED","2015-06-09T18:09:59.000","2015-06-09T18:09:00.000",NA,5,-76.5956999,39.367294
"Dispatch Work Crew","5211  OVERCREST AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-14T16:35:59.000","2015-05-16T16:35:59.000","FRANKLINTOWN","Abated - Close SR","15-00379204","MD","CLOSED","2015-05-15T17:04:06.000","2015-05-15T17:03:00.000","21207",5,-76.7107654,39.3078805
"Dispatch Work Crew","3021  GREENMOUNT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-14T12:29:29.000","2015-07-16T12:29:29.000","BETTER WAVERLY","Abated - Close SR","15-00552211","MD","CLOSED","2015-07-14T17:51:49.000","2015-07-14T17:51:00.000","21218",5,-76.6091867,39.3259951
"Dispatch Work Crew","3916  SOUTHERN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-21T10:26:03.000","2015-05-23T10:26:03.000","WALTHERSON","Abated - Close SR","15-00397836","MD","CLOSED","2015-05-21T17:19:29.000","2015-05-21T17:19:00.000","21206",5,-76.559582,39.336883
"Dispatch Work Crew","4817  THE ALAMEDA","BALTIMORE","POTHOLES","TRM-Potholes","2015-08-03T13:58:20.000","2015-08-05T13:58:20.000","NEW NORTHWOOD","Abated - Close SR","15-00611870","MD","CLOSED","2015-08-03T17:49:20.000","2015-08-03T17:49:00.000","21239",5,-76.599164,39.346642
"Dispatch Work Crew","200 E WEST ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-30T18:21:07.000","2015-07-02T18:21:07.000","RIVERSIDE","Abated - Close SR","15-00513668","MD","CLOSED","2015-07-02T18:35:34.000","2015-07-02T18:35:00.000","21230",5,-76.6103225,39.2762406
"Dispatch Work Crew","1109  KELLY PL","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-17T03:47:43.000","2015-05-19T03:47:43.000","HAMPDEN","Abated - Close SR","15-00385748","MD","CLOSED","2015-05-20T14:46:09.000","2015-05-20T14:43:00.000","21211",5,-76.6486852,39.3671112
"Dispatch Work Crew","EDMONDSON AVE & ALLENDALE ST, BALTIMORE,",NA,"POTHOLES","TRM-Potholes","2015-07-20T10:35:12.000","2015-07-22T10:35:12.000","EDMONDSON VILLAGE","Abated - Close SR","15-00569014","MD","CLOSED","2015-07-20T16:55:14.000","2015-07-20T16:55:00.000",NA,5,-76.7051535,39.2908485
NA,"250 E MEDWICK GARTH","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-30T12:59:12.000","2015-07-02T12:59:12.000","WESTGATE",NA,"15-00512029","MD","DUPCLOSD","2015-07-02T18:03:51.000",NA,"21228",5,-76.7111517,39.2806521
"Dispatch Work Crew","4000  ELSA TERR","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-02T22:52:20.000","2015-07-04T22:52:20.000","HAMPDEN","Abated - Close SR","15-00522154","MD","CLOSED","2015-07-06T19:31:12.000","2015-07-06T19:31:00.000","21211",5,-76.6377981,39.3364948
NA,"5100  HOLABIRD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-20T12:03:20.000","2015-05-22T12:03:20.000","CANTON INDUSTRIAL AREA",NA,"15-00394852","MD","DUPCLOSD","2015-05-20T15:55:50.000",NA,"21224",5,-76.551424,39.2725099
"Dispatch Work Crew","2400 W COLD SPRING LN","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-06T14:21:50.000","2015-07-08T14:21:50.000","PARKLANE","Abated - Close SR","15-00527873","MD","CLOSED","2015-07-07T14:56:03.000","2015-07-07T14:56:00.000","21215",5,-76.65909,39.340984
NA,"3343  BEECH AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-17T21:15:41.000","2015-06-19T21:15:41.000","WYMAN PARK",NA,"15-00474227","MD","CLOSED","2015-06-18T19:24:18.000",NA,"21211",5,-76.626324,39.328297
"Dispatch Work Crew","100 N KENWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-16T00:43:32.000","2015-05-18T00:43:32.000","BALTIMORE-LINWOOD","Abated - Close SR","15-00384163","MD","CLOSED","2015-05-18T17:51:23.000","2015-05-18T17:51:00.000","21224",5,-76.577939,39.293379
"Dispatch Work Crew","BRIDGEVIEW RD & ROUNDVIEW RD, BALTIMORE,",NA,"POTHOLES","TRM-Potholes","2015-07-06T20:15:35.000","2015-07-08T20:15:35.000","CHERRY HILL","Abated - Close SR","15-00529379","MD","CLOSED","2015-07-07T19:29:22.000","2015-07-07T19:28:00.000",NA,5,-76.6251129,39.7598608
"Dispatch Work Crew","600 W FRANKLIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-03T19:11:16.000","2015-06-05T19:11:16.000","SETON HILL","Abated - Close SR","15-00434273","MD","CLOSED","2015-06-04T16:16:00.000","2015-06-04T16:15:00.000","21201",5,-76.6245199,39.2949937
"Dispatch Work Crew","1912  EUTAW PL","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-29T12:23:50.000","2015-05-31T12:23:50.000","MADISON PARK","Abated - Close SR","15-00419460","MD","CLOSED","2015-06-01T16:28:08.000","2015-06-01T16:27:00.000","21217",5,-76.6326519,39.308707
"Dispatch Work Crew","900  HARGROVE ALY","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-02T16:39:40.000","2015-06-04T16:39:40.000","MOUNT VERNON","Abated - Close SR","15-00430222","MD","CLOSED","2015-06-03T16:38:50.000","2015-06-03T16:38:00.000","21202",5,-76.6136228,39.2997465
"Dispatch Work Crew","850 S LINWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-12T13:11:53.000","2015-06-14T13:11:53.000","CANTON","Abated - Close SR","15-00457882","MD","CLOSED","2015-06-12T17:37:32.000","2015-06-12T17:34:00.000","21224",5,-76.5755767,39.2824048
"Dispatch Work Crew","5000  SINCLAIR LN","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-16T13:22:09.000","2015-07-18T13:22:09.000","FRANKFORD","Abated - Close SR","15-00560398","MD","CLOSED","2015-07-17T17:56:15.000","2015-07-17T17:55:00.000","21206",5,-76.5438036,39.3232287
"Dispatch Work Crew","S BELNORD AVE & FLEET ST, BALTIMORE, MD,","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-16T19:29:56.000","2015-06-18T19:29:56.000","CANTON","Abated - Close SR","15-00469399","MD","CLOSED","2015-06-17T18:16:46.000","2015-06-17T18:16:00.000",NA,5,-76.5777,39.2826872
"Dispatch Work Crew","6517  COLGATE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-05-26T23:30:54.000","2015-05-28T23:30:54.000","SAINT HELENA","Abated - Close SR","15-00410246","MD","CLOSED","2015-05-27T15:31:55.000","2015-05-27T15:31:00.000","21222",5,-76.530846,39.2607385
"Dispatch Work Crew","3900  ROSECREST AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-07-03T11:41:04.000","2015-07-05T11:41:04.000","GLEN","Abated - Close SR","15-00522780","MD","CLOSED","2015-07-07T11:37:35.000","2015-07-07T11:36:00.000","21215",5,-76.6957868,39.3554347
"Dispatch Work Crew","3400  O'DONNELL ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-06-25T17:46:26.000","2015-06-27T17:46:26.000","CANTON","Abated - Close SR","15-00499028","MD","CLOSED","2015-06-26T18:19:16.000","2015-06-26T18:18:00.000","21224",5,-76.5684737,39.2806695
